Laglista,Section Number,Section Name,Index,SFS Number,Amendment SFS,Document Name,Notisum Comment,Summary (Så här påverkas vi),Compliance,Link
"Livsmedel Sverige","00","UNCATEGORIZED","","SFS 2008:1048","","Lag (2008:1048)","Gör kommunerna skyldiga att lämna över sina djurskyddsuppgifter till länsstyrelsen. Lagen är en följd av att ansvaret för bl.a. djurskyddskontrollen flyttas från kommunerna till länsstyrelserna vid årsskiftet 2008/9.","","","https://www.notisum.se/rn/document/?id=20081048"
"Livsmedel Sverige","00","UNCATEGORIZED","","SFS 2006:813","SFS 2025:117","Livsmedelsförordning (2006:813)","Bestämmelser till Livsmedelslagen, bl.a. ges Livsmedelsverket rätt att utfärda detaljföreskrifter till förordningen om förbud eller villkor för handhavande av livsmedel, märkning och presentation av livsmedel, personalhygien, livsmedelsanläggningar samt åtgärder mot sabotage eller annan skadegörelse. Myndighetsföreskrifter som kompletterar förordningen utfärdas alltså av Livsmedelsverket.","","","https://www.notisum.se/rn/document/?id=20060813"
"Livsmedel Sverige","00","UNCATEGORIZED","","SFS 2006:812","SFS 2025:678","Förordning (2006:812)","Bestämmelser om kontrollen av livsmedel som importeras från ett tredje land. Tredje länder kallas de länder som inte ingår i EU. Bl.a. regler om villkor för import av livsmedel av animaliskt ursprung, kontrollmyndigheter, avgifter, straff och överklagande m.m. Myndighetsföreskrifter som kompletterar förordningen utfärdas av Livsmedelsverket.","","","https://www.notisum.se/rn/document/?id=20060812"
"Livsmedel Sverige","00","UNCATEGORIZED","","SFS 2006:804","SFS 2024:23","Livsmedelslag (2006:804)","Övergripande regler om livsmedelshantering. Det är företagen som är ansvariga för att maten är säker att äta och att ingen konsument blir lurad. Kommuner, länsstyrelser och Livsmedelsverket ska kontrollera att företagen klarar av detta. I Livsmedelslagen finns regler för hur kontrollen ska ske, bestämmelser om förbud mot att släppa ut livsmedel på marknaden samt om avgifter, straff och överklagande m.m. Mer detaljerade regler finns i Livsmedelsförordningen (2006:813).","","","https://www.notisum.se/rn/document/?id=20060804"
"Livsmedel Sverige","00","UNCATEGORIZED","","SFS 2004:347","SFS 2022:654","Prisinformationslag (2004:347)","Prisinformationslagen ställer krav på att konsumenter ska få korrekt och tydlig prisinformation om produkter och tjänster. Se även KOVFS 2012:1.","","","https://www.notisum.se/rn/document/?id=20040347"
"Livsmedel Sverige","00","UNCATEGORIZED","","HVMFS 2019:21","","BeteckningHVMFS 2019:21HVMFS 2020:16Havs- och vattenmyndighetens föreskrifter om hantering av signal","Dessa föreskrifter gäller hanteringsområde och hanteringsåtgärder för signalkräfta och ska tillämpas vid fiske och övrig hantering av denna art. Ikraftträdande 1 januari 2020","","","https://www.notisum.se/rn/document/?id=HVMB9021"
"Livsmedel Sverige","00","UNCATEGORIZED","","SJVFS 2025:2","","BeteckningSJVFS 2025:2Statens jordbruksverks föreskrifter om kvalitetskontroll av frukter och grönsa","","","","https://www.notisum.se/rn/document/?id=JVFC5002"
"Livsmedel Sverige","00","UNCATEGORIZED","","SJVFS 2023:21","","BeteckningSJVFS 2023:21SJVFS 2025:17Statens jordbruksverks föreskrifter och allmänna råd om veterinä","","","","https://www.notisum.se/rn/document/?id=JVFC3021"
"Livsmedel Sverige","00","UNCATEGORIZED","","SJVFS 2019:75","","BeteckningSJVFS 2019:75SJVFS 2025:27Statens jordbruksverks föreskrifter om avgifter för offentliga k","","","","https://www.notisum.se/rn/document/?id=JVFB9075"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2023:5","SFS 2025:1","BeteckningLIVSFS 2023:5LIVSFS 2025:1Livsmedelsverkets föreskrifter om material och produkter avsedda","Bestämmelser som kompletterar Livsmedelsförordningen och Förordning om kemiska produkter och biotekniska organismer. Föreskrifterna ersätter LIVSFS 2011:7 samt upphäver LIVSFS 2011:10. Anledningen till att en ny författning görs är att tillverkare, förädlare eller den som från tredjeland importerar material och produkter avsedda att komma i kontakt med livsmedel, nu ska anmäla sin verksamhet till kontrollmyndigheten för registrering, undantag finns.","","","https://www.notisum.se/rn/document/?id=LIVC3005"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2023:3","SFS 2023:3","BeteckningLIVSFS 2023:3Livsmedelsverkets föreskrifter om kosttillskottGenom Livsmedelsverkets föresk","Genom Livsmedelsverkets föreskrifter (LIVSFS 2023:3) om kosttillskott upphävs 1 juli 2023 Livsmedelsverkets föreskrifter (LIVSFS 2003:9) om kosttillskottFöreskrifterna innehåller bestämmelser om begreppen kosttillskott, näringsämnen, vitaminer, mineralämnen m.m. Implementerar direktiv 2002/46/EG av den 10 juni 2002 om tillnärmning av medlemsstaternas lagstiftning om kosttillskott.","","","https://www.notisum.se/rn/document/?id=LIVC3003"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2022:12","","BeteckningLIVSFS 2022:12Livsmedelsverkets föreskrifter om dricksvattenI dessa föreskrifter finns bes","I dessa föreskrifter finns bestämmelser om produktionen och hanteringen av samt kvaliteten på dricksvatten. Här finns bl.a. bestämmelser om allmänna hygienregler, faroanalys, kritiska styrpunkter, undersökningsprogram, undersökningar, utredning och åtgärder samt information. Ikraftträdande 1 januari 2023","","","https://www.notisum.se/rn/document/?id=LIVC2012"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2022:4","","BeteckningLIVSFS 2022:4Livsmedelsverkets föreskrifter om livsmedel avsedda för särskilda grupperI de","I dessa föreskrifter finns bestämmelser om anmälan av livsmedel avsedda för särskilda grupper. Exempel är modersmjölksersättning, tillskottsnäring samt kostersättning. Ikraftträdande 27 oktober 2022","","","https://www.notisum.se/rn/document/?id=LIVC2004"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2021:8","SFS 2024:12","BeteckningLIVSFS 2021:8LIVSFS 2024:12Livsmedelsverkets föreskrifter om avgifter för offentlig kontro","Bestämmelser om livsmedelskontrollavgifter och hur de ska betalas. Nytt system för avgifter i livsmedelskontrollen.Börjar gälla 2022-01-01 och ersätter då LIVSFS 2006:21.","","","https://www.notisum.se/rn/document/?id=LIVC1008"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2018:5","SFS 2024:9","BeteckningLIVSFS 2018:5LIVSFS 2024:9Livsmedelsverkets föreskrifter om berikning av vissa livsmedelHä","Här finns bestämmelser om obligatorisk berikning av vissa livsmedel. I Sverige är det obligatoriskt att berika viss mjölk, margarin och matfettsblandningar. Handlar bl.a. om utökad D-vitaminberikning - fler företag omfattas av krav på obligatorisk märkning. Träder ikraft 2018-05-16 och ersätter SLVFS 1983:2","","","https://www.notisum.se/rn/document/?id=LIVB8005"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2014:4","SFS 2025:2","BeteckningLIVSFS 2014:4LIVSFS 2025:2Livsmedelsverkets föreskrifter om livsmedelsinformationDenna för","Denna föreskrift kompletterar EU:s s.k. informationsförordning där de viktigaste reglerna om livsmedelsinformation, märkning och presentation av livsmedel numera finns. Informationsförordningen tar 2014-12-13 över majoriteten av de bestämmelser som fanns i SLVFS 1993:21, LIVSFS 2002:47 och LIVSFS 2004:27. LIVSFS 2014:4 innehåller bestämmelser om livsmedelsinformations språk, nettokvantitet, kalvkött och potatis. Livsmedelsinformation ska anges på svenska (5 §).","","","https://www.notisum.se/rn/document/?id=LIVB4004"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2012:3","SFS 2022:7","Livsmedelsförordningen (2006:813)","Föreskriften ersätter SLVFS 1993:36 och kompletterar Livsmedelsförordningen (2006:813). Den berör de livsmedelsföretagare som säljer eller använder de livsmedel som räknas upp i bilagan. Föreskriften handlar om nationella gränsvärden för främmande ämnen. Ändringarna har gjorts för att modernisera författningen.","","","https://www.notisum.se/rn/document/?id=LIVB2003"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2009:13","SFS 2018:1","BeteckningLIVSFS 2009:13LIVSFS 2018:1Livsmedelsverkets föreskrifter om rapporteringsskyldighet för k","Bestämmelser om rapporteringsskyldighet och vissa andra skyldigheter för tillsynsmyndigheter. Ett nytt varningssystem för att stoppa hälsofarliga livsmedel införs i Sverige från 1 mars 2018. Det införs en skyldighet för kontrollmyndigheter på livsmedelsområdet att använda sig av det nationella varningssystemet. Skyldigheterna omfattar att ansluta sig till systemet och att anmäla, bevaka och återrapportera i det.Ersätter SLVFS 2000:25.","","","https://www.notisum.se/rn/document/?id=LIVA9013"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2007:13","","Livsmedelsverkets föreskrifter om ändrade bemyndiganden för verkets föreskrifter samt förteckningar över gällande föreskrifter och allmänna råd inom verkets ansvarsområdeÄndrar bemyndigandena för Livsmedelsverkets föreskrifter från gamla Livsmedelsförordningen (1971:807)","Ändrar bemyndigandena för Livsmedelsverkets föreskrifter från gamla Livsmedelsförordningen (1971:807) till nya (2006:813).","","","https://www.notisum.se/rn/document/?id=LIVA7013"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2006:12","SFS 2024:3","BeteckningLIVSFS 2006:12LIVSFS 2024:3Livsmedelsverkets föreskrifter om djupfrysta livsmedelBestämmel","Bestämmelser om djupfrysta livsmedel (ej glass). Temperaturen i djupfrysta livsmedel ska alltid vara -18°C eller lägre i alla delar av varan.","","","https://www.notisum.se/rn/document/?id=LIVA6012"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2005:22","SFS 2019:7","BeteckningLIVSFS 2005:22LIVSFS 2019:7Livsmedelsverkets föreskrifter om kontroll vid handel med anima","Bestämmelser om dokumentation vid handel med animaliska livsmedel.","","","https://www.notisum.se/rn/document/?id=LIVA5022"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2005:21","SFS 2022:10","BeteckningLIVSFS 2005:21LIVSFS 2022:10Livsmedelsverkets föreskrifter om offentlig kontroll av livsme","Bestämmelser om offentlig kontroll av livsmedel, t.ex. av mjölk och kött.","","","https://www.notisum.se/rn/document/?id=LIVA5021"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2005:20","SFS 2024:7","BeteckningLIVSFS 2005:20LIVSFS 2024:7Livsmedelsverkets föreskrifter om livsmedelshygienOm livsmedels","Om livsmedelshygien och godkännade och registrering av anläggningar m.m. Allmänna bestämmelser avseende bl.a. omförpackning och datummärkning, vilka material som inte får användas vid livsmedelshantering, varmluftstorkning och bulktransporter av livsmedel. Här står bl.a. vilka anläggningar som ska godkännas respektive registreras. En livsmedelsverksamhet får inte påbörjas förrän den är registrerad hos kontrollmyndigheten/kommunen.","","","https://www.notisum.se/rn/document/?id=LIVA5020"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2003:39","","BeteckningLIVSFS 2003:39Livsmedelsverkets föreskrifter om mjölk och ostInnehåller bestämmelser om mj","Innehåller bestämmelser om mjölk och mjölkprodukter och om ost och ostprodukter. Talar bl.a. om vilken som är den högsta fetthalt för lättmjölk och lättost. Lättsmältost får inte ha högre fetthalt än 15 viktprocent.","","","https://www.notisum.se/rn/document/?id=LIVA3039"
"Livsmedel Sverige","00","UNCATEGORIZED","","LIVSFS 2000:46","","BeteckningLIVSFS 2000:46Livsmedelsverkets föreskrifter om behandling av livsmedel och livsmedelsingr","Innehåller bestämmelser om när bestrålning av livsmedel är tillåten och om märkning av bestrålade livsmedel. Bestrålade livsmedel som är avsedda för konsumenter eller storhushåll måste märkas med BESTRÅLAD eller BEHANDLAD MED JONISERANDE STRÅLNING.","","","https://www.notisum.se/rn/document/?id=LIVA0046"
"Livsmedel Sverige","00","UNCATEGORIZED","","SLVFS 1993:20","","BeteckningSLVFS 1993:20 Livsmedelsverkets föreskrifter om identifikationsmärkning av livsmedelsparti","Bestämmelser om märkning av livsmedelspartier. Livsmedelsföretagare ska identifikationsmärka sina livsmedel så att det går att identifiera det parti som ett livsmedel tillhör. Identifikationsmärkningen ska helst finnas på livsmedlets förpackning.","","","https://www.notisum.se/rn/document/?id=LIV93020"
"Livsmedel Sverige","00","UNCATEGORIZED","","SKVFS 2015:6","","BeteckningSKVFS 2015:6SKVFS 2018:6Skatteverkets föreskrifter om personalliggareDetaljbestämmelser om","Detaljbestämmelser om hur personalen ska antecknas i en personalliggare. En personalliggare är en förteckning över vilka personer som är verksamma i en verksamhetslokal och vilka tider de arbetat. Personalliggaren ska fyllas i varje arbetsdag och vara lättillgänglig om Skatteverket gör ett besök. Även oavlönade personer och inhyrd personal ska skrivas in i liggaren. Skyldigheten att föra en personalliggare gäller alla som bedriver verksamhet inom restaurang, frisör, hårvård, tvätteri, byggbranschen, fordonsservice, kropps- och skönhetsvård samt livsmedels- och tobaksgrossister. För byggbranschen kommer till skillnad mot andra branscher att gälla att personalliggaren ska föras elektroniskt. Personalliggare i restaurang-, frisör- och tvätteriverksamheter får föras manuellt eller elektroniskt. Personalliggare ska skydda seriösa företag och förhindra svartarbete, människohandel och social dumpning.","","","https://www.notisum.se/rn/document/?id=SKFB5006"
"Livsmedel Sverige","00","UNCATEGORIZED","","MXXA7056","","BeteckningMXXA7056Riskklassificering av livsmedelsföretag och foderföretag inom primärproduktionen. ","","","","https://www.notisum.se/rn/document/?id=MXXA7056"
"Livsmedel Sverige","00","UNCATEGORIZED","","ÖVRM 51","","BeteckningÖVRM 51Branschriktlinjer för säker mat i servicehandeln (Servicehandeln och Fast Food)Dett","Detta är småbutikers och snabbmatställens branschriktlinjer om  livsmedelshygien och egenkontroll. En branschriktlinje är branschens egen beskrivning av hur lagstiftningen på ett visst område bör tillämpas. Riktlinjerna ger råd till företag om hur de skall leva upp till kraven i lagstiftningen.","","","https://www.notisum.se/rn/document/?id=MXX06051"
"Livsmedel Sverige","00","UNCATEGORIZED","","ÖVRM 48","","BeteckningÖVRM 48Säker mat i din butik! Dagligvaruhandelns branschriktlinjer för egenkontrollprogram","","","","https://www.notisum.se/rn/document/?id=MXX06048"
"Livsmedel Sverige","00","UNCATEGORIZED","","(EU) 40/2025","","Beteckning(EU) 40/202532025R0040R(01)Europaparlamentets och rådets förordning (EU) 2025/40 av den 19","Denna förordning ska tillämpas från och med den 12 augusti 2026Denna förordning ställer krav på förpackningar under hela dess livscykel avseende miljömässig hållbarhet och märkning som ska uppfyllas innan förpackningen släpps ut på marknaden. Den ställer också krav på utökat producentansvar, förebyggande av förpackningsavfall såsom minskning av onödiga förpackningar och återvinning eller återfyllning av förpackningar samt insamling och behandling, inklusive återvinning, av förpackningsavfall.Denna föreskrift gäller för alla förpackningar, oavsett material som används, och för allt förpackningsavfall, oavsett om sådana förpackningar används i eller sådant förpackningsavfall härrör från industri, annan tillverkning, detaljhandel eller distribution, kontor, tjänstesektorn eller hushåll.Europeiska kommissionen föreslog att PPWD skulle ändras 2022 efter att kommissionen fann att reglerna inte effektivt förhindrade tillväxten av förpackningsavfall och minskade miljöpåverkan från förpackningar. Kommissionen föreslog därför en förordning om förpackningar och förpackningsavfall med större ambitioner än det tidigare direktivet.Förpackningar får endast släppas ut på marknaden om de uppfyller kraven i denna förordning.Medlemsstaterna får inte förbjuda, begränsa eller förhindra förpackningar som uppfyller hållbarhet, märkning ochinformationskraven i eller enligt artiklarna 5-12, släpps ut på marknaden.Alla förpackningar som släpps ut på marknaden ska vara återvinningsbara.Denna förordning ska tillämpas från och med den 12 augusti 2026.","","","https://www.notisum.se/rn/document/?id=CELEX32025R0040"
"Livsmedel Sverige","00","UNCATEGORIZED","","(EU) 3190/2024","","Beteckning(EU) 3190/202432024R3190R(01)Kommissionens förordning (EU) 2024/3190 av den 19 december 20","Förordningen handlar om användning av bisfenol A och andra bisfenoler och bisfenolderivat med harmoniserad klassificering för specifika farliga egenskaper i vissa material och produkter avsedda att komma i kontakt med livsmedel, om ändring av förordning (EU) nr 10/2011 och om upphävande av förordning (EU) 2018/213.I denna förordning fastställs särskilda krav för 4,4’-isopropylidendifenol (bisfenol A) (CAS-nr 80-05-7) och dess salter samt andra farliga bisfenoler och farliga bisfenolderivat, vad gäller användning av dem vid tillverkning av följande grupper av material och produkter som är avsedda att komma i kontakt med livsmedel.","","","https://www.notisum.se/rn/document/?id=CELEX32024R3190"
"Livsmedel Sverige","00","UNCATEGORIZED","","(EU) 2609/2024","","Beteckning(EU) 2609/2024Kommissionens förordning (EU) 2024/2609 av den 7 oktober 2024 om ändring av ","Det finns flera ändringar i bilaga II till förordning (EG) nr 396/2005 när det gäller gränsvärden för högsta tillåtna restmängder av napropamid, pyridaben och tebufenpyrad i eller på vissa produkter.Förordning (EG) nr 396/2005 fortsätter att gälla i den lydelse som den hade innan den ändrades genom denna förordning för alla produkter som släppts ut på marknaden i unionen före den 28 april 2025, utom när det gäller tebufenpyrad i eller på bordsdruvor.Denna förordning ska tillämpas från och med den 28 april 2025.","","","https://www.notisum.se/rn/document/?id=CELEX32024R2609"
"Livsmedel Sverige","00","UNCATEGORIZED","","(EU) nr 915/2023","","Beteckning(EU) nr 915/202332025R1891Kommissionens förordning (EU) 2023/915 av den 25 april 2023 om g","Förordningen handlar om högsta gränsvärden för vissa föroreningar i livsmedel.De livsmedel som anges i bilaga I får inte marknadsföras och får inte användas som råvara i livsmedel eller som ingrediens i livsmedel om de innehåller en förorening som överskrider det högsta gränsvärde som anges i bilaga I.Livsmedel som uppfyller de högsta gränsvärdena som anges i bilaga I får inte blandas med livsmedel som överskrider dessa gränsvärden. De högsta gränsvärdena som fastställs i bilaga I gäller, om inte annat anges i samma bilaga, för livsmedel som de marknadsförs och för den ätbara delen av livsmedlet i fråga.Livsmedel som innehåller föroreningar som anges i bilaga I får inte avsiktligt avgiftas (avgiftas) genom kemiska behandlingar.Förordning (EG) nr 1881/2006 upphävs.Hänvisningar till den upphävda förordningen gäller som hänvisningar till denna förordning och läses enligt jämförelsetabellen i bilaga II.","","","https://www.notisum.se/rn/document/?id=323R0915"
"Livsmedel Sverige","00","UNCATEGORIZED","","(EU) nr 625/2017","","Beteckning(EU) nr 625/201732024R3115Europaparlamentets och rådets förordning (EU) 2017/625 av den 15","Förordningen tillämpas från den 27 april 2017 på offentlig kontroll som utförs för att verifiera efterlevnaden av bestämmelser, oavsett om de har fastställts på unionsnivå eller av medlemsstaterna, för tillämpning av unionslagstiftningen inom livsmedel och livsmedelssäkerhet, integritet och hälsosamhet i valfritt produktions-, bearbetnings- och distributionsled, avsiktlig utsättning av genetiskt modifierade organismer i miljön för livsmedels- och foderproduktion, foder och fodersäkerhet, djurhälsokrav, djurskyddskrav, skyddsåtgärder växtskadegörares och bekämpningsmedel samt förebyggande och minimering av risker som animaliska biprodukter och framställda produkter utgör för människors och djurs hälsa m.m. Förordningen medför ändringar i en lång rad andra regelverk.","","","https://www.notisum.se/rn/document/?id=317R0625"
"Livsmedel Sverige","00","UNCATEGORIZED","","(EU) nr 1169/2011","","Beteckning(EU) nr 1169/201132024R2512Europaparlamentets och rådets förordning (EU) nr 1169/2011 av d","Livsmedelsinformation till konsumenterna ska tillhandahållas enligt standardiserat format för hela EU från 13 december 2014. Särskilda krav på livsmedelsinformation för benämningen malet kött (del B i bilaga VI) tillämpas redan från och med den 1 januari 2014.","","","https://www.notisum.se/rn/document/?id=311R1169"
"Livsmedel Sverige","00","UNCATEGORIZED","","(EG) nr 1333/2008","","Beteckning(EG) nr 1333/200832025R2084Europaparlamentets och rådets förordning (EG) nr 1333/2008 av d","EU-förordning med bestämmelser om livsmedelstillsatser.","","","https://www.notisum.se/rn/document/?id=308R1333"
"Livsmedel Sverige","00","UNCATEGORIZED","","(EG) nr 1935/2004","","Beteckning(EG) nr 1935/200432004R1935R(02)Europaparlamentets och rådets förordning (EG) nr 1935/2004","Bestämmelser om material och produkter som kan komma i kontakt med livsmedel. I förordningen förbjuds ämnen som kan användas för att maskera att en produkt förstörs (t.ex. aldehyder, aminosyror) eller ändra färgen för att vilseleda konsumenten.","","","https://www.notisum.se/rn/document/?id=304R1935"
"Livsmedel Sverige","00","UNCATEGORIZED","","(EG) nr 853/2004","","Beteckning(EG) nr 853/200432025R1449Europaparlamentets och rådets förordning (EG) nr 853/2004 av den","Bestämmelser om hygienregler för livsmedel av animaliskt ursprung för att uppnå hög livsmedelssäkerhet och folkhälsa. Förordningen gäller direkt i Sverige utan att överföras till det svenska regelsystemet. Kompletterande regler finns i bl.a. Livsmedelslagen, Livsmedelsförordningen och Lagen om provtagning på djur, m.m. Konsoliderade utgåvor finns.","","","https://www.notisum.se/rn/document/?id=304R0853"
"Livsmedel Sverige","00","UNCATEGORIZED","","(EG) nr 852/2004","","Beteckning(EG) nr 852/200432004R0852R(15)Europaparlamentets och rådets förordning (EG) nr 852/2004 a","Bestämmelser om livsmedelshygien. Här finns de mål som bör uppnås vad gäller livsmedelssäkerhet och livsmedelsföretagen ges ansvaret att registrera sig och vidta de säkerhetsåtgärder som behövs för att garantera att livsmedlen inte är skadliga. Förordningen gäller direkt i Sverige utan att överföras till det svenska regelsystemet. Kompletterande regler finns i bl.a. Livsmedelslagen och Livsmedelsförordningen.","","","https://www.notisum.se/rn/document/?id=304R0852"
"Livsmedel Sverige","00","UNCATEGORIZED","","(EG) nr 178/2002","","Beteckning(EG) nr 178/200232024R0908Europaparlamentets och rådets förordning (EG) nr 178/2002 av den","Förordningen fastställer allmänna principer för livsmedel som inkluderar alla ämnen eller produkter, oberoende av om de är bearbetade,  delvis bearbetade eller obearbetade, som är avsedda att eller rimligen  kan förväntas att förtäras av människor.  Konsoliderade utgåvor finns.","","","https://www.notisum.se/rn/document/?id=302R0178"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0100","SFS 1998:808","SFS 2025:1317","Miljöbalk (1998:808)","Miljöbalkens kapitel 2 handlar om ALLMÄNNA HÄNSYNSREGLER och rättsligt gällande principer som gäller alla verksamheter som omfattas av miljöbalken och som övergripande visar vad som krävs för att skydda miljön.Kapitlet kompletteras av myndighetsföreskrifter från Naturvårdsverket, Havs- och vattenmyndigheten, Folkhälsomyndigheten, Jordbruksverket och Socialstyrelsen. Notisum ger också kommentarer till de enskilda paragraferna i detta kapitel.","Miljöbalken berör alla verksamhetsutövare samt de som ska vidta en åtgärd. Man ska skaffa sig den kunskap som behövs med hänsyn till verksamhetens eller åtgärdens art och omfattning för att skydda människors hälsa och miljön mot skada eller olägenhet. I all vår verksamhet ska vi tillämpa dessa allmänna principer och hänsynsregler:- bevisbördan är på verksamheten- kunskapskrav- försiktighetsprincipen - bästa tillgängliga teknik- produktvalsprincipen- hushållnings- och kretsloppsprincipen- lokalisering- skälighetsprincipen","","https://www.notisum.se/rn/document/?id=19980808#SFS1998-0808_K2"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0110","SFS 2012:259","SFS 2024:1011","Förordning (2012:259)","Förordning (2012:259) om miljösanktionsavgifter ersätter Förordningen (1998:950) om miljösanktionsavgifter fr.o.m. den 1 juli 2012. Till skillnad från den tidigare förordningen införs miljösanktionsavgifter även för vissa överträdelser av en ny EU-förordning om ozonämnen och för överträdelser av en bestämmelse i EU:s växtskyddsmedelsförordning. Miljösanktionsavgift är en slags böter (administrativ sanktionsavgift) som kan drabba den som inte fullgör plikter som man har enligt miljöbalken. Grundläggande bestämmelser om miljösanktionsavgifter finns i 30 kap. miljöbalken. Myndighetsföreskrifter som kompletterar förordningen utfärdas av Naturvårdsverket.","Förordningen berör verksamheter om överträdelser skulle ske mot att fullgöra sina plikter enligt Miljöbalken.","","https://www.notisum.se/rn/document/?id=20120259"
"Miljö för tjänsteföretag","06","Brandfarliga varor","0120","(EU) nr 852/2020","","Beteckning(EU) nr 852/202032023R2486Europaparlamentets och rådets förordning (EU) 2020/852 av den 18","Förordningen avser upprättandet av ett ramverk för främjande av hållbara investeringar och ändringen av förordning (EU) 2019/2088. Denna förordning fastställer kriterierna för att avgöra om en ekonomisk verksamhet kvalificeras som miljömässigt hållbar, i syfte att avgöra i vilken grad en investering är miljömässigt hållbar.Denna förordning gäller för:a) Åtgärder som antagits av medlemsstaterna eller unionen som ställer krav på finansmarknadsaktörer eller emittenter när det gäller finansiella produkter eller företagsobligationer som görs tillgängliga som miljömässigt hållbara.b) finansmarknadsaktörer som tillhandahåller finansiella produkterc) företag som omfattas av skyldigheten att offentliggöra en icke-finansiell rapport eller en konsoliderad icke-finansiell rapport enligt artikel 19a respektive 29a i Europaparlamentets och rådets direktiv 2013/34/EU.","(Taxonomiförordningen)Förordningen är ett klassificeringssystem med syfte att hjälpa investerare att identifiera och jämföra miljömässigt hållbara kapitalsatsningar.En miljömässigt hållbar ekonomisk verksamhet ska väsentligt bidra till att ett eller flera av de sex faställda mijömålen för att klassificeras som hållbar. Därutöver ska den inte orsaka betydande skada för någon av de övriga målen samt även uppfylla vissa uppställda krav inom hållbarhet.Kraven gäller för vissa finansmarknadsaktörer, börsnoterade företag samt andra stora företag av allmänt intresse som ska ta fram en hållbarhetsrapport i samband med årsredovisningen. I och med CSRD-direktivet för hållbarhetsredovisning ska ytterligare aktörer omfattas av kraven för hållbarhetsrapportering.Små och medelstora företag kommer att påverkas i varierande grad av taxonomin. Många kommer att behöva anpassa sina verksamheter och leverera taxonomirelaterad information vilket betyder att de måste bygga upp metoder och verktyg för att leverera data enligt taxonomins klassificeringssystem.","","https://www.notisum.se/rn/document/?id=320R0852"
